,Category,Price,Rating,Stock,Discount,Category_FR,Price_MinMax
371,D,2882.0,3.691887480565236,Out of Stock,0.0,3,0.28822882288228824
372,Unknown,6234.0,0.0,In Stock,28.0,4,0.6234623462346235
373,Unknown,1214.0,1.4889967970912377,In Stock,4.0,4,0.12141214121412142
374,A,6991.0,1.0991491374509073,In Stock,21.0,0,0.6991699169916992
375,Unknown,3364.0,0.0,Out of Stock,3.0,4,0.33643364336433645
376,Unknown,8785.0,1.231135979753843,Out of Stock,11.0,4,0.8785878587858786
377,Unknown,7313.0,0.0,Out of Stock,1.0,4,0.7313731373137313
378,Unknown,9999.0,1.8349540527482608,Unknown,30.0,4,1.0
379,Unknown,8760.0,0.0,In Stock,49.0,4,0.8760876087608761
380,B,7933.0,0.0,In Stock,36.0,1,0.7933793379337933
381,Unknown,6092.0,2.596015227920722,Out of Stock,39.0,4,0.6092609260926093
382,Unknown,5178.0,3.33510540123526,In Stock,20.0,4,0.5178517851785178
383,Unknown,8863.0,0.0,Out of Stock,0.0,4,0.8863886388638864
384,D,8514.0,4.704094088630431,Out of Stock,46.0,3,0.8514851485148515
385,A,7939.0,1.8201379880557416,Out of Stock,48.0,0,0.793979397939794
386,A,1439.0,1.49980892352359,In Stock,28.0,0,0.14391439143914392
387,Unknown,6981.0,0.0,Out of Stock,24.0,4,0.6981698169816982
388,Unknown,7682.0,2.309511396277151,Out of Stock,22.0,4,0.7682768276827683
389,Unknown,5937.0,0.0,In Stock,0.0,4,0.5937593759375938
390,A,185.0,0.0,Out of Stock,9.0,0,0.0185018501850185
391,Unknown,5796.0,0.0,In Stock,44.0,4,0.5796579657965797
392,Unknown,3646.0,0.0,Out of Stock,33.0,4,0.36463646364636465
393,Unknown,6547.0,3.590183980800087,Unknown,6.0,4,0.6547654765476547
394,Unknown,1523.0,1.246447333974714,Out of Stock,22.0,4,0.15231523152315232
395,Unknown,9483.0,2.8233289222448383,In Stock,0.0,4,0.9483948394839484
396,Unknown,9045.0,0.0,Unknown,39.0,4,0.9045904590459046
397,Unknown,7897.0,0.0,In Stock,27.0,4,0.7897789778977897
398,C,7384.0,0.0,Out of Stock,24.0,2,0.7384738473847384
399,A,597.0,0.0,Out of Stock,40.0,0,0.059705970597059704
400,Unknown,6194.0,3.223523933580829,In Stock,14.0,4,0.6194619461946195
401,Unknown,1454.0,0.0,In Stock,37.0,4,0.14541454145414542
402,Unknown,8628.0,0.0,Unknown,14.0,4,0.8628862886288629
403,D,0.0,0.0,In Stock,43.0,3,0.0
404,Unknown,1401.0,0.0,In Stock,0.0,4,0.1401140114011401
405,Unknown,9590.0,0.0,In Stock,41.0,4,0.9590959095909591
406,Unknown,4467.0,0.0,In Stock,0.0,4,0.44674467446744676
407,Unknown,8003.0,1.2719634103923183,Out of Stock,5.0,4,0.8003800380038004
408,Unknown,5934.0,0.0,In Stock,18.0,4,0.5934593459345935
409,Unknown,2861.0,4.204148109144644,Unknown,0.0,4,0.2861286128612861
410,Unknown,5376.0,1.729144769710075,Unknown,8.0,4,0.5376537653765376
411,Unknown,4887.0,0.0,Unknown,23.0,4,0.48874887488748875
412,Unknown,3204.0,3.0852183136217635,In Stock,35.0,4,0.32043204320432045
413,Unknown,8557.0,0.0,Out of Stock,10.0,4,0.8557855785578558
414,D,3152.0,1.5743799713874789,In Stock,6.0,3,0.31523152315231523
415,Unknown,1386.0,0.0,In Stock,23.0,4,0.13861386138613863
416,D,6728.0,0.0,In Stock,39.0,3,0.6728672867286729
417,Unknown,2194.0,1.0642261261459067,Out of Stock,22.0,4,0.21942194219421943
418,Unknown,7452.0,0.0,In Stock,14.0,4,0.7452745274527453
419,Unknown,5192.0,1.6641113816121256,Out of Stock,0.0,4,0.5192519251925193
420,Unknown,9782.0,2.47108086246004,In Stock,0.0,4,0.9782978297829783
421,Unknown,7433.0,0.0,Unknown,12.0,4,0.7433743374337434
422,Unknown,5036.0,0.0,Out of Stock,0.0,4,0.5036503650365036
423,Unknown,4740.0,0.0,Out of Stock,42.0,4,0.474047404740474
424,D,1263.0,0.0,In Stock,0.0,3,0.1263126312631263
425,D,8357.0,1.7571129612090046,In Stock,37.0,3,0.8357835783578358
426,C,4883.0,3.356603181776897,In Stock,20.0,2,0.48834883488348835
427,C,8437.0,3.876005948019308,Out of Stock,21.0,2,0.8437843784378438
428,Unknown,3543.0,3.545775898544579,In Stock,6.0,4,0.35433543354335434
429,C,6441.0,0.0,In Stock,0.0,2,0.6441644164416441
430,A,8882.0,0.0,In Stock,28.0,0,0.8882888288828883
431,D,731.0,0.0,In Stock,16.0,3,0.07310731073107311
432,B,9812.0,3.75916033493222,In Stock,25.0,1,0.9812981298129813
433,Unknown,7728.0,3.422209755291833,In Stock,45.0,4,0.7728772877287728
434,D,1824.0,1.0909424221396071,In Stock,3.0,3,0.18241824182418243
435,Unknown,3447.0,0.0,Out of Stock,45.0,4,0.34473447344734476
436,Unknown,7622.0,2.701567654531968,In Stock,15.0,4,0.7622762276227623
437,B,3420.0,1.1848571459127912,In Stock,19.0,1,0.342034203420342
438,B,8741.0,3.932441093684445,Out of Stock,0.0,1,0.8741874187418742
439,Unknown,3074.0,0.0,Unknown,3.0,4,0.30743074307430746
440,Unknown,0.0,1.1215558829452807,Unknown,32.0,4,0.0
441,A,3745.0,4.205694490998896,In Stock,9.0,0,0.37453745374537456
442,Unknown,3042.0,0.0,Out of Stock,16.0,4,0.30423042304230424
443,Unknown,2400.0,1.3811725819930412,Out of Stock,34.0,4,0.24002400240024002
444,C,4096.0,0.0,In Stock,42.0,2,0.40964096409640965
445,Unknown,4157.0,0.0,Out of Stock,30.0,4,0.41574157415741575
446,Unknown,5339.0,0.0,Out of Stock,39.0,4,0.5339533953395339
447,D,4602.0,0.0,Out of Stock,17.0,3,0.4602460246024602
448,D,1966.0,4.343531411256285,In Stock,4.0,3,0.19661966196619662
449,D,7406.0,3.6641339490192313,In Stock,0.0,3,0.7406740674067407
450,Unknown,2708.0,4.139442600627813,In Stock,44.0,4,0.2708270827082708
451,Unknown,0.0,1.0658018308663384,In Stock,7.0,4,0.0
452,D,1222.0,0.0,Out of Stock,49.0,3,0.1222122212221222
453,B,3681.0,0.0,Out of Stock,8.0,1,0.36813681368136814
454,Unknown,8110.0,0.0,Unknown,48.0,4,0.8110811081108111
455,D,9430.0,1.948900071416542,In Stock,15.0,3,0.9430943094309431
456,A,1328.0,0.0,Out of Stock,30.0,0,0.1328132813281328
457,C,6185.0,4.989849874633716,Out of Stock,39.0,2,0.6185618561856185
458,Unknown,5541.0,0.0,In Stock,7.0,4,0.5541554155415541
459,Unknown,9933.0,0.0,Out of Stock,40.0,4,0.9933993399339934
460,C,3528.0,4.685441756859109,Unknown,0.0,2,0.35283528352835286
461,Unknown,4323.0,0.0,Out of Stock,45.0,4,0.43234323432343236
462,Unknown,1421.0,1.901802966139031,Unknown,49.0,4,0.1421142114211421
463,Unknown,8414.0,0.0,Unknown,24.0,4,0.8414841484148415
464,Unknown,575.0,3.180869426375592,In Stock,40.0,4,0.0575057505750575
465,Unknown,5611.0,0.0,Out of Stock,33.0,4,0.5611561156115612
466,D,3767.0,0.0,Out of Stock,33.0,3,0.3767376737673767
467,D,9988.0,1.9061038548430025,Unknown,0.0,3,0.9988998899889989
468,Unknown,5666.0,2.8366771871128216,In Stock,49.0,4,0.5666566656665667
469,Unknown,9959.0,4.6229925445751405,Unknown,46.0,4,0.995999599959996
470,Unknown,8091.0,2.23847511183858,Unknown,47.0,4,0.8091809180918091
471,A,7967.0,3.7150568192563207,In Stock,42.0,0,0.7967796779677968
472,Unknown,1011.0,3.1505195801145547,Out of Stock,10.0,4,0.10111011101110111
473,A,2593.0,1.1455198820092525,Unknown,43.0,0,0.2593259325932593
474,Unknown,9961.0,2.603816159663268,Unknown,0.0,4,0.9961996199619962
475,D,9227.0,2.252049239744512,Unknown,9.0,3,0.9227922792279228
476,B,7307.0,0.0,Unknown,36.0,1,0.7307730773077308
477,Unknown,5364.0,0.0,In Stock,29.0,4,0.5364536453645364
478,Unknown,1838.0,3.3811675728802784,Out of Stock,18.0,4,0.18381838183818383
479,Unknown,0.0,3.1852193809894898,In Stock,21.0,4,0.0
480,B,2997.0,1.1906524666363043,In Stock,16.0,1,0.29972997299729975
481,Unknown,2531.0,4.923267635553529,Unknown,30.0,4,0.25312531253125314
482,Unknown,2437.0,4.981286011728434,In Stock,0.0,4,0.24372437243724374
483,C,3034.0,3.7693396638196175,Out of Stock,11.0,2,0.30343034303430344
484,B,4573.0,1.8230936667496571,In Stock,5.0,1,0.45734573457345734
485,C,2466.0,2.521499443938243,In Stock,44.0,2,0.24662466246624662
486,B,2242.0,0.0,In Stock,13.0,1,0.22422242224222422
487,Unknown,7805.0,0.0,Unknown,20.0,4,0.7805780578057806
488,Unknown,2527.0,4.841731762239563,Out of Stock,49.0,4,0.25272527252725274
489,Unknown,1378.0,0.0,In Stock,44.0,4,0.13781378137813782
490,Unknown,6905.0,0.0,Unknown,35.0,4,0.6905690569056906
491,Unknown,4960.0,3.991063665027448,Out of Stock,31.0,4,0.49604960496049605
492,Unknown,5019.0,0.0,Out of Stock,17.0,4,0.501950195019502
493,Unknown,8568.0,2.269634937816817,In Stock,15.0,4,0.8568856885688569
494,Unknown,7198.0,0.0,Unknown,18.0,4,0.7198719871987199
495,B,4905.0,0.0,Out of Stock,23.0,1,0.49054905490549056
496,Unknown,9922.0,4.966695979833901,In Stock,42.0,4,0.9922992299229924
497,Unknown,2774.0,0.0,Unknown,0.0,4,0.27742774277427745
498,A,4519.0,4.487539498587778,In Stock,39.0,0,0.4519451945194519
499,Unknown,7967.0,0.0,In Stock,13.0,4,0.7967796779677968
500,Unknown,6551.0,0.0,Unknown,28.0,4,0.6551655165516551
501,C,3831.0,3.971501091387312,Unknown,19.0,2,0.38313831383138314
502,C,2740.0,0.0,In Stock,0.0,2,0.27402740274027404
503,C,9069.0,0.0,In Stock,28.0,2,0.906990699069907
504,Unknown,743.0,3.2666453009250938,In Stock,0.0,4,0.0743074307430743
505,Unknown,0.0,0.0,Unknown,0.0,4,0.0
506,A,8725.0,3.85502097691188,Unknown,9.0,0,0.8725872587258726
507,B,6703.0,0.0,In Stock,9.0,1,0.6703670367036704
508,Unknown,0.0,1.8028285225132024,Out of Stock,19.0,4,0.0
509,Unknown,7842.0,3.5875890463626194,In Stock,16.0,4,0.7842784278427842
510,A,6161.0,2.012897950373276,Out of Stock,18.0,0,0.6161616161616161
511,C,6083.0,2.2334745161481906,Out of Stock,36.0,2,0.6083608360836084
512,Unknown,7025.0,4.430414663360271,Unknown,25.0,4,0.7025702570257025
513,Unknown,276.0,3.447754406015238,Unknown,3.0,4,0.027602760276027604
514,Unknown,4369.0,4.08384965154126,Out of Stock,8.0,4,0.4369436943694369
515,Unknown,6546.0,0.0,In Stock,49.0,4,0.6546654665466547
516,Unknown,2810.0,2.9125953662049064,In Stock,47.0,4,0.281028102810281
517,Unknown,5181.0,0.0,In Stock,44.0,4,0.5181518151815182
518,A,6848.0,4.927541879935664,Out of Stock,26.0,0,0.6848684868486848
519,Unknown,968.0,1.0460489719471595,In Stock,42.0,4,0.0968096809680968
520,D,1999.0,3.6136907627431376,Out of Stock,20.0,3,0.1999199919991999
521,B,7902.0,1.7399794082660036,Unknown,44.0,1,0.7902790279027903
522,C,5369.0,0.0,Unknown,29.0,2,0.536953695369537
523,A,1138.0,4.7438746861252925,In Stock,4.0,0,0.11381138113811382
524,Unknown,9151.0,1.2258741719753914,In Stock,18.0,4,0.9151915191519152
525,Unknown,1351.0,2.7391381724901405,In Stock,3.0,4,0.1351135113511351
526,Unknown,3016.0,1.2469989657581504,Unknown,1.0,4,0.30163016301630163
527,C,1132.0,2.043756275903754,Out of Stock,12.0,2,0.11321132113211321
528,Unknown,4874.0,0.0,In Stock,20.0,4,0.48744874487448747
529,D,0.0,4.019948636447628,Out of Stock,5.0,3,0.0
530,Unknown,1112.0,0.0,Out of Stock,1.0,4,0.1112111211121112
531,Unknown,7446.0,0.0,In Stock,42.0,4,0.7446744674467447
532,Unknown,4877.0,0.0,In Stock,30.0,4,0.48774877487748775
533,A,7769.0,0.0,Unknown,45.0,0,0.776977697769777
534,A,4347.0,4.900050371878782,Unknown,25.0,0,0.43474347434743477
535,Unknown,5350.0,0.0,Out of Stock,27.0,4,0.5350535053505351
536,C,3150.0,0.0,Unknown,7.0,2,0.31503150315031503
537,C,7050.0,0.0,In Stock,37.0,2,0.7050705070507051
538,B,6363.0,3.740762109598029,Out of Stock,13.0,1,0.6363636363636364
539,Unknown,7639.0,0.0,Out of Stock,33.0,4,0.763976397639764
540,B,1570.0,3.901696196119186,Unknown,39.0,1,0.157015701570157
541,C,3725.0,3.9718178224517686,Unknown,8.0,2,0.37253725372537255
542,Unknown,1253.0,0.0,In Stock,24.0,4,0.1253125312531253
543,Unknown,4657.0,0.0,In Stock,30.0,4,0.4657465746574658
544,Unknown,5411.0,0.0,Out of Stock,0.0,4,0.5411541154115411
545,Unknown,3130.0,0.0,In Stock,3.0,4,0.313031303130313
546,D,4062.0,3.5196211072832964,Out of Stock,0.0,3,0.40624062406240624
547,B,8524.0,0.0,Unknown,5.0,1,0.8524852485248525
548,Unknown,8290.0,0.0,In Stock,0.0,4,0.8290829082908291
549,Unknown,4264.0,3.909681734397807,In Stock,3.0,4,0.42644264426442646
550,Unknown,3030.0,4.987106105235494,Out of Stock,37.0,4,0.30303030303030304
551,Unknown,105.0,1.5633995804439635,Out of Stock,31.0,4,0.010501050105010502
552,Unknown,4951.0,0.0,Unknown,41.0,4,0.4951495149514952
553,Unknown,9551.0,0.0,Out of Stock,4.0,4,0.9551955195519551
554,B,8084.0,0.0,Unknown,24.0,1,0.8084808480848085
555,Unknown,9269.0,0.0,Out of Stock,10.0,4,0.926992699269927
556,Unknown,9928.0,0.0,In Stock,27.0,4,0.9928992899289929
557,Unknown,7405.0,0.0,In Stock,31.0,4,0.7405740574057406
558,Unknown,4552.0,1.7649183166745015,Out of Stock,28.0,4,0.45524552455245526
559,Unknown,9251.0,0.0,Out of Stock,19.0,4,0.9251925192519251
560,D,4983.0,4.272489890010996,Unknown,7.0,3,0.49834983498349833
561,Unknown,9159.0,4.0598650529882185,Out of Stock,9.0,4,0.915991599159916
562,Unknown,3652.0,3.559027854038169,In Stock,24.0,4,0.36523652365236525
563,Unknown,7022.0,1.5163202397740227,Out of Stock,14.0,4,0.7022702270227023
564,D,547.0,1.4760992404140794,In Stock,15.0,3,0.054705470547054706
565,Unknown,7669.0,0.0,Unknown,42.0,4,0.766976697669767
566,Unknown,5107.0,0.0,In Stock,17.0,4,0.5107510751075107
567,Unknown,6717.0,4.740635466189817,In Stock,20.0,4,0.6717671767176717
568,Unknown,3245.0,4.319033347026181,Out of Stock,14.0,4,0.32453245324532454
569,Unknown,5577.0,4.163708035379994,Unknown,43.0,4,0.5577557755775577
570,Unknown,7120.0,3.4530845482900854,Out of Stock,33.0,4,0.712071207120712
571,A,0.0,0.0,In Stock,18.0,0,0.0
572,D,6841.0,1.9837671407858213,Out of Stock,28.0,3,0.6841684168416842
573,B,5059.0,0.0,Out of Stock,16.0,1,0.5059505950595059
574,B,5194.0,3.016283432098636,Out of Stock,12.0,1,0.5194519451945194
575,Unknown,1656.0,2.0581245239360797,Unknown,6.0,4,0.16561656165616562
576,Unknown,2876.0,3.1805350277484448,Unknown,24.0,4,0.28762876287628764
577,Unknown,2904.0,3.736084141447903,Unknown,43.0,4,0.29042904290429045
578,Unknown,8144.0,0.0,In Stock,18.0,4,0.8144814481448145
579,Unknown,9151.0,0.0,Unknown,27.0,4,0.9151915191519152
580,Unknown,8378.0,1.093233748201139,Out of Stock,35.0,4,0.8378837883788379
581,B,6686.0,3.4478348191094748,Unknown,49.0,1,0.6686668666866686
582,B,7901.0,3.881902706335059,In Stock,31.0,1,0.7901790179017901
583,A,7316.0,1.1431668188554256,In Stock,0.0,0,0.7316731673167317
584,Unknown,3029.0,0.0,Out of Stock,0.0,4,0.3029302930293029
585,Unknown,2197.0,1.7703280256450928,Out of Stock,30.0,4,0.21972197219721973
586,A,2030.0,0.0,Out of Stock,0.0,0,0.20302030203020302
587,Unknown,0.0,0.0,In Stock,44.0,4,0.0
588,Unknown,9213.0,0.0,Out of Stock,47.0,4,0.9213921392139214
589,Unknown,1422.0,2.2261399791401497,Out of Stock,28.0,4,0.1422142214221422
590,Unknown,2691.0,0.0,Unknown,48.0,4,0.26912691269126915
591,Unknown,1258.0,2.581632085681167,In Stock,29.0,4,0.1258125812581258
592,Unknown,8763.0,4.802447804876793,Out of Stock,11.0,4,0.8763876387638764
593,Unknown,6433.0,1.7904221543739025,In Stock,0.0,4,0.6433643364336433
594,Unknown,7440.0,0.0,Out of Stock,25.0,4,0.744074407440744
595,A,0.0,2.726068144497116,Out of Stock,34.0,0,0.0
596,Unknown,7003.0,0.0,In Stock,3.0,4,0.7003700370037004
597,Unknown,7088.0,4.278213985580585,Out of Stock,26.0,4,0.7088708870887088
598,A,1578.0,0.0,Unknown,0.0,0,0.15781578157815782
599,D,565.0,1.614622862575568,Unknown,49.0,3,0.056505650565056506
600,Unknown,2723.0,0.0,In Stock,44.0,4,0.2723272327232723
601,Unknown,3928.0,0.0,In Stock,9.0,4,0.39283928392839285
602,Unknown,4732.0,0.0,Out of Stock,45.0,4,0.4732473247324733
603,Unknown,3521.0,0.0,Unknown,33.0,4,0.35213521352135213
604,D,3056.0,0.0,In Stock,3.0,3,0.30563056305630565
605,Unknown,8187.0,2.3925842757960387,Out of Stock,25.0,4,0.8187818781878188
606,Unknown,6147.0,0.0,Unknown,4.0,4,0.6147614761476148
607,C,4882.0,0.0,In Stock,8.0,2,0.4882488248824883
608,Unknown,834.0,4.433580489430772,Out of Stock,42.0,4,0.08340834083408341
609,Unknown,6961.0,0.0,Unknown,10.0,4,0.6961696169616962
610,Unknown,1398.0,0.0,In Stock,13.0,4,0.1398139813981398
611,B,4700.0,1.3115500364157064,Out of Stock,22.0,1,0.47004700470047006
612,Unknown,7868.0,3.742643662805146,Unknown,14.0,4,0.7868786878687869
613,Unknown,8635.0,0.0,Unknown,30.0,4,0.8635863586358636
614,Unknown,4601.0,3.393927340735492,Out of Stock,7.0,4,0.46014601460146015
615,C,873.0,0.0,In Stock,15.0,2,0.08730873087308731
616,A,3947.0,0.0,Unknown,48.0,0,0.3947394739473947
617,A,552.0,4.363436910080518,Unknown,47.0,0,0.05520552055205521
618,Unknown,1398.0,3.348483731254529,Out of Stock,31.0,4,0.1398139813981398
619,B,8686.0,4.033833309413983,Out of Stock,11.0,1,0.8686868686868687
620,B,3958.0,2.3673214068574806,Unknown,13.0,1,0.39583958395839586
621,Unknown,166.0,4.983784435131211,Out of Stock,45.0,4,0.0166016601660166
622,Unknown,4374.0,1.124329677551391,In Stock,13.0,4,0.43744374437443745
623,Unknown,9265.0,0.0,In Stock,47.0,4,0.9265926592659266
624,D,9181.0,0.0,Out of Stock,14.0,3,0.9181918191819182
625,Unknown,9966.0,0.0,Out of Stock,16.0,4,0.9966996699669967
626,Unknown,7087.0,0.0,Out of Stock,47.0,4,0.7087708770877088
627,D,3673.0,2.919233192395452,Out of Stock,40.0,3,0.36733673367336733
628,C,6764.0,0.0,Unknown,46.0,2,0.6764676467646765
629,Unknown,8254.0,0.0,Unknown,7.0,4,0.8254825482548255
630,Unknown,2470.0,2.7908227007992448,Out of Stock,23.0,4,0.24702470247024702
631,A,7870.0,0.0,Out of Stock,45.0,0,0.787078707870787
632,Unknown,9526.0,0.0,In Stock,5.0,4,0.9526952695269527
633,Unknown,3396.0,2.132233504759987,Unknown,35.0,4,0.3396339633963396
634,Unknown,0.0,2.7353258128642164,In Stock,47.0,4,0.0
635,B,8533.0,0.0,Unknown,1.0,1,0.8533853385338533
636,Unknown,6313.0,4.445257201955261,Out of Stock,18.0,4,0.6313631363136314
637,A,1188.0,2.5155349926474044,In Stock,31.0,0,0.1188118811881188
638,Unknown,2365.0,0.0,Out of Stock,31.0,4,0.23652365236523654
639,B,288.0,2.001250539770596,In Stock,11.0,1,0.0288028802880288
640,Unknown,5009.0,3.082572756233187,Out of Stock,37.0,4,0.5009500950095009
641,Unknown,9634.0,0.0,In Stock,48.0,4,0.9634963496349634
642,Unknown,9485.0,0.0,Unknown,24.0,4,0.9485948594859486
643,Unknown,7374.0,0.0,Unknown,43.0,4,0.7374737473747375
644,Unknown,233.0,2.64773583154752,In Stock,7.0,4,0.0233023302330233
645,C,5326.0,2.471724023565281,Unknown,4.0,2,0.5326532653265327
646,A,5257.0,0.0,Unknown,31.0,0,0.5257525752575257
647,A,1853.0,3.041639608395065,Unknown,15.0,0,0.1853185318531853
648,Unknown,5317.0,1.8134186566428936,Unknown,22.0,4,0.5317531753175317
649,C,808.0,0.0,In Stock,9.0,2,0.08080808080808081
650,D,2736.0,2.4659582197492225,In Stock,12.0,3,0.27362736273627364
651,Unknown,2232.0,2.41188537000306,In Stock,2.0,4,0.2232223222322232
652,Unknown,9229.0,3.912481118707489,In Stock,40.0,4,0.922992299229923
653,Unknown,0.0,1.701949858179186,Out of Stock,35.0,4,0.0
654,Unknown,6409.0,3.843182173755424,Out of Stock,35.0,4,0.6409640964096409
655,Unknown,6220.0,0.0,In Stock,44.0,4,0.622062206220622
656,Unknown,9759.0,0.0,In Stock,5.0,4,0.975997599759976
657,Unknown,7023.0,3.505974195903742,In Stock,0.0,4,0.7023702370237024
658,Unknown,6842.0,0.0,In Stock,14.0,4,0.6842684268426843
659,Unknown,5062.0,0.0,Unknown,17.0,4,0.5062506250625063
660,C,3730.0,1.336815720645423,Unknown,42.0,2,0.373037303730373
661,Unknown,2291.0,0.0,In Stock,29.0,4,0.22912291229122914
662,Unknown,5948.0,0.0,Out of Stock,0.0,4,0.5948594859485948
663,D,6160.0,0.0,Unknown,1.0,3,0.6160616061606161
664,A,3472.0,1.5674101297334122,Unknown,0.0,0,0.34723472347234724
665,Unknown,993.0,3.714865605632546,In Stock,41.0,4,0.09930993099309932
666,Unknown,8700.0,0.0,In Stock,30.0,4,0.8700870087008701
667,B,2998.0,4.0855145915665805,In Stock,7.0,1,0.2998299829982998
668,C,0.0,0.0,In Stock,29.0,2,0.0
669,Unknown,6281.0,2.71613413382757,In Stock,41.0,4,0.6281628162816282
670,D,1157.0,2.1687443152365917,Unknown,25.0,3,0.11571157115711571
671,Unknown,7092.0,0.0,In Stock,25.0,4,0.7092709270927092
672,C,0.0,0.0,Out of Stock,34.0,2,0.0
673,C,4037.0,1.4799516752759847,In Stock,43.0,2,0.40374037403740376
674,A,8210.0,0.0,Out of Stock,10.0,0,0.8210821082108211
675,A,6791.0,0.0,Unknown,33.0,0,0.6791679167916792
676,Unknown,219.0,3.346222321017182,Unknown,25.0,4,0.021902190219021903
677,Unknown,4601.0,0.0,Unknown,33.0,4,0.46014601460146015
678,A,5393.0,1.076529754775847,In Stock,47.0,0,0.5393539353935394
679,Unknown,2042.0,0.0,Unknown,20.0,4,0.20422042204220422
680,C,3441.0,2.0725125805758653,In Stock,37.0,2,0.34413441344134416
681,Unknown,5040.0,2.8468233440122326,In Stock,39.0,4,0.504050405040504
682,A,3933.0,3.095869691273622,Unknown,21.0,0,0.3933393339333933
683,Unknown,3098.0,0.0,In Stock,21.0,4,0.3098309830983098
684,Unknown,5659.0,0.0,In Stock,23.0,4,0.5659565956595659
685,B,6606.0,0.0,Unknown,45.0,1,0.6606660666066607
686,Unknown,4650.0,3.3630351600854507,In Stock,3.0,4,0.46504650465046504
687,Unknown,4578.0,0.0,Unknown,22.0,4,0.45784578457845787
688,Unknown,367.0,4.611745323715669,Unknown,38.0,4,0.0367036703670367
689,C,5908.0,0.0,Unknown,35.0,2,0.5908590859085908
690,Unknown,7765.0,0.0,Unknown,35.0,4,0.7765776577657766
691,Unknown,860.0,0.0,In Stock,28.0,4,0.086008600860086
692,Unknown,0.0,2.684314027292629,Unknown,30.0,4,0.0
693,A,4207.0,0.0,Out of Stock,15.0,0,0.42074207420742077
694,C,4576.0,0.0,Unknown,0.0,2,0.45764576457645767
695,Unknown,4687.0,2.993865500521796,Unknown,49.0,4,0.46874687468746873
696,Unknown,2018.0,4.974365910175197,Unknown,34.0,4,0.20182018201820182
697,C,8305.0,2.9378833606705044,In Stock,31.0,2,0.8305830583058306
698,Unknown,4499.0,4.720944427861104,In Stock,13.0,4,0.44994499449944997
699,Unknown,8795.0,0.0,In Stock,15.0,4,0.8795879587958796
